trial_id,subject_id,session,trial_in_session,coherence,response,correct,rt_s
2152,S02,4,173,0.0,1,,0.9538968662399668
2153,S02,4,174,0.5,1,1.0,1.3215792120418504
2154,S02,4,175,0.05,1,1.0,0.7055556954952793
2155,S02,4,176,-0.3,0,1.0,0.6587485856460179
2156,S02,4,177,-0.5,0,1.0,0.5539501596915715
2157,S02,4,178,-0.3,0,1.0,0.7084474545934615
2158,S02,4,179,0.15,1,1.0,1.1459784764310241
2159,S02,4,180,0.0,1,,0.8521083828723317
2160,S02,5,1,0.05,1,1.0,0.7668110034042308
2161,S02,5,2,-0.15,0,1.0,1.272564129096004
2162,S02,5,3,-0.15,0,1.0,0.7721221533243052
2163,S02,5,4,0.05,1,1.0,0.9981165297527086
2164,S02,5,5,0.3,1,1.0,1.1274370869919481
2165,S02,5,6,0.5,1,1.0,0.7158318575493621
2166,S02,5,7,0.5,1,1.0,0.7059501475622973
2167,S02,5,8,-0.3,0,1.0,0.7047423207598651
2168,S02,5,9,-0.15,0,1.0,0.8703851627183662
2169,S02,5,10,-0.15,0,1.0,0.7067027272374806
2170,S02,5,11,-0.3,0,1.0,1.561679225649464
2171,S02,5,12,0.0,1,,0.5671394042029118
2172,S02,5,13,-0.05,0,1.0,0.7804683500909504
2173,S02,5,14,-0.15,1,0.0,0.9075376265508763
2174,S02,5,15,-0.05,0,1.0,0.9434669895044498
2175,S02,5,16,-0.5,0,1.0,0.5599806261936261
2176,S02,5,17,-0.05,1,0.0,0.5005041103309119
2177,S02,5,18,0.0,1,,0.5910949587656688
2178,S02,5,19,0.0,1,,0.8907403600873491
2179,S02,5,20,0.5,1,1.0,0.34697145753902475
2180,S02,5,21,0.05,1,1.0,0.9822494955861346
2181,S02,5,22,0.15,1,1.0,1.0974536938956525
2182,S02,5,23,0.0,1,,1.0657669557326455
2183,S02,5,24,-0.5,0,1.0,0.8253521412343937
2184,S02,5,25,0.15,1,1.0,0.38429322017077117
2185,S02,5,26,0.5,0,0.0,0.3502650678263865
2186,S02,5,27,0.3,1,1.0,0.650877380129003
2187,S02,5,28,-0.05,0,1.0,0.6123933653864955
2188,S02,5,29,0.0,1,,0.5358954822325693
2189,S02,5,30,0.3,1,1.0,0.6125176910649935
2190,S02,5,31,0.0,0,,1.3353217387611909
2191,S02,5,32,0.05,1,1.0,1.4267743898552159
2192,S02,5,33,-0.15,0,1.0,0.598194189590353
2193,S02,5,34,-0.05,0,1.0,0.834799932822403
2194,S02,5,35,-0.15,1,0.0,0.866632020710557
2195,S02,5,36,-0.15,0,1.0,0.7157960416137834
2196,S02,5,37,0.15,1,1.0,1.124098623725651
2197,S02,5,38,0.3,1,1.0,0.6151423693949202
2198,S02,5,39,0.5,1,1.0,0.5103054522544308
2199,S02,5,40,0.05,1,1.0,0.6427578892831018
2200,S02,5,41,0.05,1,1.0,0.756650105574776
2201,S02,5,42,0.15,1,1.0,0.36130850904225176
2202,S02,5,43,0.0,1,,0.7884276820170533
2203,S02,5,44,0.05,0,0.0,0.8499424999332369
2204,S02,5,45,0.5,1,1.0,0.31861279049555474
2205,S02,5,46,0.0,0,,0.8901159774851906
2206,S02,5,47,0.3,1,1.0,0.5182704994828687
2207,S02,5,48,0.05,1,1.0,0.8609604125822826
2208,S02,5,49,0.05,1,1.0,0.8556236821777272
2209,S02,5,50,0.15,1,1.0,0.8131325728910318
2210,S02,5,51,0.05,0,0.0,1.043247580897064
2211,S02,5,52,0.5,1,1.0,0.2460149381659956
2212,S02,5,53,-0.5,0,1.0,0.44590021585536216
2213,S02,5,54,0.3,1,1.0,0.654460278876635
2214,S02,5,55,-0.05,0,1.0,0.4920893618354323
2215,S02,5,56,-0.5,0,1.0,0.7575887353000462
2216,S02,5,57,-0.05,0,1.0,0.6205422072992136
2217,S02,5,58,0.0,0,,1.1257740664342315
2218,S02,5,59,-0.5,0,1.0,0.8292155694191687
2219,S02,5,60,-0.15,1,0.0,0.7384909110150127
2220,S02,5,61,-0.3,0,1.0,0.6627102912963087
2221,S02,5,62,-0.05,1,0.0,0.5391305160904449
2222,S02,5,63,0.3,1,1.0,0.7112731928319355
2223,S02,5,64,0.0,1,,1.0693950818896427
2224,S02,5,65,0.3,0,0.0,0.768435893635984
2225,S02,5,66,0.05,1,1.0,1.2399962750004583
2226,S02,5,67,0.0,1,,0.7559250754902218
2227,S02,5,68,-0.15,0,1.0,0.694006555381851
2228,S02,5,69,0.5,1,1.0,0.47293874500069094
2229,S02,5,70,-0.5,0,1.0,1.1426291683044325
2230,S02,5,71,-0.3,0,1.0,0.462679447534521
2231,S02,5,72,-0.3,0,1.0,0.8742117147435735
2232,S02,5,73,0.05,1,1.0,1.0472573536315832
2233,S02,5,74,-0.5,0,1.0,0.7730363583289256
2234,S02,5,75,-0.5,0,1.0,0.4836627188795818
2235,S02,5,76,-0.15,0,1.0,0.5307243851469646
2236,S02,5,77,0.0,0,,0.8039458800522341
2237,S02,5,78,0.3,1,1.0,0.8343892533431563
2238,S02,5,79,0.05,1,1.0,0.6852748323943987
2239,S02,5,80,-0.3,0,1.0,0.6456055826081133
2240,S02,5,81,-0.5,0,1.0,0.5153877248313746
2241,S02,5,82,-0.05,1,0.0,0.8434663316585558
2242,S02,5,83,-0.15,0,1.0,0.7808435987596791
2243,S02,5,84,0.5,1,1.0,0.9863324510561612
2244,S02,5,85,0.5,1,1.0,0.7309439800488402
2245,S02,5,86,0.3,1,1.0,0.490021027170323
2246,S02,5,87,-0.15,0,1.0,0.5490504093189276
2247,S02,5,88,0.15,1,1.0,0.9648735986360226
2248,S02,5,89,0.0,1,,0.8475037945082334
2249,S02,5,90,-0.05,0,1.0,1.491479367422672
2250,S02,5,91,-0.15,0,1.0,1.4065609636456684
2251,S02,5,92,0.15,1,1.0,0.5956413932870356
2252,S02,5,93,-0.3,0,1.0,0.7720045240214731
2253,S02,5,94,0.5,1,1.0,0.4366967299383132
2254,S02,5,95,0.5,1,1.0,0.7607810001427382
2255,S02,5,96,-0.5,0,1.0,1.037686698105858
2256,S02,5,97,-0.5,0,1.0,0.6434117196910274
2257,S02,5,98,0.15,1,1.0,0.6873526213455319
2258,S02,5,99,0.5,1,1.0,0.6926148036894971
2259,S02,5,100,-0.15,0,1.0,1.023188643989697
2260,S02,5,101,0.15,0,0.0,1.0254630193970602
2261,S02,5,102,-0.05,0,1.0,0.73033376652047
2262,S02,5,103,0.05,1,1.0,0.6805491015016893
2263,S02,5,104,0.3,1,1.0,0.7594360719821148
2264,S02,5,105,-0.3,0,1.0,0.640134851607521
2265,S02,5,106,0.15,1,1.0,1.1242397305090217
2266,S02,5,107,-0.15,0,1.0,0.7001360182952594
2267,S02,5,108,0.0,1,,0.864549092868777
2268,S02,5,109,0.3,1,1.0,0.7899722943197444
2269,S02,5,110,0.5,1,1.0,0.40628325382876584
2270,S02,5,111,-0.3,0,1.0,0.5990861140277182
2271,S02,5,112,0.05,1,1.0,1.4661870629926628
2272,S02,5,113,0.3,1,1.0,0.9193341178068506
2273,S02,5,114,-0.3,0,1.0,0.6355297450770296
2274,S02,5,115,-0.5,0,1.0,0.7617825038973166
2275,S02,5,116,-0.05,1,0.0,1.1840309108452385
2276,S02,5,117,-0.5,0,1.0,0.5774404237366648
2277,S02,5,118,-0.5,0,1.0,0.7873778843833237
2278,S02,5,119,0.3,1,1.0,0.8636518683692795
2279,S02,5,120,0.3,1,1.0,0.5040934849939869
2280,S02,5,121,-0.05,0,1.0,0.772736877469327
2281,S02,5,122,0.15,1,1.0,1.2560969637063344
2282,S02,5,123,-0.5,0,1.0,1.0854400043449697
2283,S02,5,124,0.15,1,1.0,1.0116624127148073
2284,S02,5,125,-0.05,1,0.0,0.6898685423087392
2285,S02,5,126,0.15,1,1.0,0.4096079408145977
2286,S02,5,127,-0.05,0,1.0,0.6640722681245811
2287,S02,5,128,-0.15,0,1.0,0.5334512238998931
2288,S02,5,129,0.5,1,1.0,1.0226849090782124
2289,S02,5,130,0.5,1,1.0,0.36608990885137305
2290,S02,5,131,-0.3,0,1.0,0.5077786307314682
2291,S02,5,132,0.3,0,0.0,0.7547080468456857
2292,S02,5,133,-0.15,0,1.0,0.7767597252297016
2293,S02,5,134,0.5,1,1.0,0.9779053115447245
2294,S02,5,135,0.5,1,1.0,0.7366302313013885
2295,S02,5,136,0.0,1,,0.8111150402759466
2296,S02,5,137,0.5,1,1.0,0.8969299268779295
2297,S02,5,138,-0.5,0,1.0,0.5484583095802459
2298,S02,5,139,0.15,0,0.0,1.2698951443471744
2299,S02,5,140,0.0,1,,0.6572785029764575
2300,S02,5,141,-0.15,0,1.0,0.3476337509279372
2301,S02,5,142,-0.05,1,0.0,0.8138807289052921
2302,S02,5,143,0.0,1,,0.462225219980963
2303,S02,5,144,-0.05,0,1.0,1.0898402821926616
2304,S02,5,145,-0.3,0,1.0,0.7418208469024907
2305,S02,5,146,-0.5,0,1.0,1.007727540206999
2306,S02,5,147,0.0,1,,0.7860074872132788
2307,S02,5,148,-0.3,1,0.0,0.46519111304221694
2308,S02,5,149,-0.15,0,1.0,0.8916386291073808
2309,S02,5,150,-0.3,0,1.0,0.604036975697983
2310,S02,5,151,-0.05,1,0.0,1.038365008141444
2311,S02,5,152,-0.05,0,1.0,0.6430844288937843
2312,S02,5,153,-0.3,0,1.0,1.082994752428707
2313,S02,5,154,0.05,1,1.0,0.8408646830364582
2314,S02,5,155,0.3,1,1.0,0.6795639976535882
2315,S02,5,156,0.15,0,0.0,1.1604788500897796
2316,S02,5,157,0.05,1,1.0,1.095210984806282
2317,S02,5,158,-0.05,0,1.0,0.6672930583505599
2318,S02,5,159,0.5,0,0.0,0.8118409118642107
2319,S02,5,160,-0.3,0,1.0,0.8701782557241287
2320,S02,5,161,-0.3,0,1.0,0.6907946689567379
2321,S02,5,162,0.15,1,1.0,0.9968283904504492
2322,S02,5,163,-0.3,0,1.0,1.0812789374392835
2323,S02,5,164,0.15,1,1.0,0.7647214987597195
2324,S02,5,165,0.3,1,1.0,0.697506786720288
2325,S02,5,166,0.3,1,1.0,0.6863212983463929
2326,S02,5,167,-0.5,1,0.0,0.49387544606866707
2327,S02,5,168,0.0,1,,0.8300886612046755
2328,S02,5,169,-0.5,0,1.0,0.5847505853046314
2329,S02,5,170,0.15,1,1.0,0.7251638077911212
2330,S02,5,171,0.05,0,0.0,0.7647668960501708
2331,S02,5,172,0.3,1,1.0,0.5074178689959721
2332,S02,5,173,0.15,1,1.0,1.0686036755205945
2333,S02,5,174,-0.3,0,1.0,0.5988191666528613
2334,S02,5,175,-0.5,0,1.0,0.9595766124108346
2335,S02,5,176,-0.3,1,0.0,0.5361564046285526
2336,S02,5,177,0.05,0,0.0,1.3871430259537723
2337,S02,5,178,0.05,1,1.0,0.742923139619628
2338,S02,5,179,0.15,1,1.0,1.0281834307060222
2339,S02,5,180,0.0,0,,0.8838421516387167
2340,S02,6,1,-0.3,0,1.0,0.8271006746891614
2341,S02,6,2,0.05,0,0.0,0.9064203634241498
2342,S02,6,3,-0.15,1,0.0,1.1436284942048471
2343,S02,6,4,-0.05,1,0.0,0.6617666385253447
2344,S02,6,5,-0.3,0,1.0,0.6510119329416236
2345,S02,6,6,-0.5,0,1.0,0.6453307782761093
2346,S02,6,7,-0.05,1,0.0,1.3805427869472482
2347,S02,6,8,-0.05,0,1.0,1.1036028421800288
2348,S02,6,9,0.0,1,,0.5876102535879588
2349,S02,6,10,0.05,1,1.0,1.076051536871655
2350,S02,6,11,-0.5,0,1.0,0.5790515210218317
2351,S02,6,12,-0.3,0,1.0,0.6297019428982701
2352,S02,6,13,-0.3,0,1.0,0.5835470012709655
2353,S02,6,14,0.5,1,1.0,0.4096198829669046
2354,S02,6,15,0.15,1,1.0,1.2410811881779813
2355,S02,6,16,0.5,1,1.0,0.42558977142829846
2356,S02,6,17,-0.05,1,0.0,0.4814036540393768
2357,S02,6,18,0.0,0,,1.2029938517247
2358,S02,6,19,0.15,1,1.0,1.291453984768552
2359,S02,6,20,-0.3,0,1.0,0.6577460666920791
2360,S02,6,21,0.05,0,0.0,0.3486812312973153
2361,S02,6,22,-0.15,0,1.0,0.721699598216471
2362,S02,6,23,0.15,1,1.0,0.9781947176579441
2363,S02,6,24,-0.5,0,1.0,0.834480870910678
2364,S02,6,25,-0.5,0,1.0,0.4382687324085417
2365,S02,6,26,-0.05,0,1.0,0.7315046632937522
2366,S02,6,27,0.05,1,1.0,0.8610228221690828
2367,S02,6,28,0.0,1,,1.0480229969748591
2368,S02,6,29,-0.3,0,1.0,0.8410861372193924
2369,S02,6,30,-0.15,0,1.0,0.8791096673357764
2370,S02,6,31,0.5,1,1.0,0.8337385408788568
2371,S02,6,32,0.3,1,1.0,0.6715486772926886
2372,S02,6,33,0.5,1,1.0,0.935186030708032
2373,S02,6,34,-0.15,0,1.0,0.6392141022718726
2374,S02,6,35,-0.05,1,0.0,0.9883727554986459
2375,S02,6,36,0.0,1,,0.7262576708664341
2376,S02,6,37,-0.15,0,1.0,0.7276297923140669
2377,S02,6,38,-0.3,0,1.0,0.6911281396044552
2378,S02,6,39,0.0,0,,0.7146894862399102
2379,S02,6,40,0.5,1,1.0,0.8462526469915888
2380,S02,6,41,-0.05,1,0.0,0.715556016936622
2381,S02,6,42,0.0,1,,0.8188124859049781
2382,S02,6,43,-0.5,0,1.0,0.7034431393993814
2383,S02,6,44,-0.15,0,1.0,1.5945858564878186
2384,S02,6,45,-0.5,0,1.0,0.7115980969879678
2385,S02,6,46,0.15,1,1.0,0.7692543017298809
2386,S02,6,47,0.15,1,1.0,0.4346794059769452
2387,S02,6,48,0.05,1,1.0,0.7663349124162713
2388,S02,6,49,-0.5,0,1.0,0.48827154548166307
2389,S02,6,50,0.3,1,1.0,0.6232729736471629
2390,S02,6,51,-0.05,0,1.0,0.7016819634127289
2391,S02,6,52,0.3,0,0.0,0.8109903322467426
2392,S02,6,53,0.3,1,1.0,0.6513897857799883
2393,S02,6,54,-0.5,0,1.0,0.4565880692973664
2394,S02,6,55,0.3,0,0.0,0.9003375557173641
2395,S02,6,56,0.05,1,1.0,0.5597697206338905
2396,S02,6,57,0.05,0,0.0,0.8053986144190263
2397,S02,6,58,0.05,0,0.0,0.7679391473355437
2398,S02,6,59,-0.3,0,1.0,0.761264879118298
2399,S02,6,60,-0.5,0,1.0,0.8367296998861776
2400,S02,6,61,0.5,1,1.0,1.3316765818643452
2401,S02,6,62,0.15,1,1.0,0.769103839429813
2402,S02,6,63,0.3,1,1.0,0.5621909825672663
2403,S02,6,64,-0.5,0,1.0,0.4733570382637703
2404,S02,6,65,0.0,0,,0.6577954107434033
2405,S02,6,66,-0.5,0,1.0,0.6508051068622196
2406,S02,6,67,0.5,1,1.0,0.3224383301859772
2407,S02,6,68,0.05,0,0.0,0.5510108247889628
2408,S02,6,69,0.05,1,1.0,0.8802988049848515
2409,S02,6,70,-0.5,0,1.0,0.7913592573978955
2410,S02,6,71,-0.15,0,1.0,1.0101719234964799
2411,S02,6,72,0.15,1,1.0,0.7799335490318879
2412,S02,6,73,0.15,1,1.0,0.9650006426527684
2413,S02,6,74,0.5,1,1.0,0.8417556714380959
2414,S02,6,75,0.15,1,1.0,0.6712663328610154
2415,S02,6,76,-0.05,0,1.0,1.098542154134996
2416,S02,6,77,0.0,0,,0.5177087743081269
2417,S02,6,78,0.5,1,1.0,0.4045335514826627
2418,S02,6,79,0.15,1,1.0,0.6826752147913726
2419,S02,6,80,0.5,1,1.0,0.36019409917222944
2420,S02,6,81,0.5,1,1.0,0.7048527824972096
2421,S02,6,82,-0.05,1,0.0,0.6825923321975448
2422,S02,6,83,-0.3,0,1.0,0.6588424287727267
2423,S02,6,84,-0.05,1,0.0,0.33217467740708934
2424,S02,6,85,-0.3,0,1.0,0.6659900973952074
2425,S02,6,86,-0.15,0,1.0,0.6777705593281022
2426,S02,6,87,0.15,1,1.0,0.6012429508182384
2427,S02,6,88,0.3,1,1.0,0.8027612379156407
2428,S02,6,89,-0.15,0,1.0,0.6392825357227812
2429,S02,6,90,-0.15,0,1.0,0.7307519158778342
2430,S02,6,91,-0.05,0,1.0,0.8928339144330737
2431,S02,6,92,-0.15,0,1.0,1.0693063564287484
2432,S02,6,93,0.3,1,1.0,0.9444780719309198
2433,S02,6,94,-0.05,1,0.0,0.6954216899917823
2434,S02,6,95,-0.15,0,1.0,0.5927350878742678
2435,S02,6,96,-0.3,0,1.0,1.0388397269694158
2436,S02,6,97,-0.5,0,1.0,0.5010394968174531
2437,S02,6,98,0.3,1,1.0,0.7925806295705946
2438,S02,6,99,-0.15,0,1.0,0.4527793430246027
2439,S02,6,100,-0.15,0,1.0,0.40813310506427175
2440,S02,6,101,-0.05,1,0.0,0.8161204420967958
2441,S02,6,102,0.15,1,1.0,0.7018989874247886
2442,S02,6,103,0.05,0,0.0,1.0015515835082205
2443,S02,6,104,-0.3,0,1.0,0.5475794483096437
2444,S02,6,105,-0.5,0,1.0,0.6449152683276446
2445,S02,6,106,0.3,1,1.0,0.8417723834929232
2446,S02,6,107,-0.15,0,1.0,0.6097949242496641
2447,S02,6,108,-0.15,0,1.0,0.6824511380764421
2448,S02,6,109,0.05,1,1.0,0.5745154068509698
2449,S02,6,110,0.5,1,1.0,0.7493256927333621
2450,S02,6,111,0.0,1,,0.969693340952894
2451,S02,6,112,-0.05,0,1.0,0.9647633097587488
2452,S02,6,113,-0.3,1,0.0,0.6364553249070847
2453,S02,6,114,0.5,1,1.0,0.6931600080039807
2454,S02,6,115,0.05,1,1.0,0.367217819231806
2455,S02,6,116,0.0,0,,0.7853679136133833
2456,S02,6,117,-0.5,0,1.0,0.9526929619646552
2457,S02,6,118,0.5,1,1.0,0.5891184801668392
2458,S02,6,119,0.5,1,1.0,0.8006494806329739
2459,S02,6,120,-0.15,0,1.0,0.7022010741713578
2460,S02,6,121,0.15,0,0.0,1.1210003601937062
2461,S02,6,122,-0.3,0,1.0,0.5377294539691668
2462,S02,6,123,0.0,0,,0.9320271194865493
2463,S02,6,124,0.3,1,1.0,0.5663834726455533
2464,S02,6,125,0.15,1,1.0,0.8107773668117225
2465,S02,6,126,0.05,1,1.0,0.6784474877671186
2466,S02,6,127,0.3,1,1.0,0.6805523322464044
2467,S02,6,128,0.5,1,1.0,0.5220032061131803
2468,S02,6,129,0.5,1,1.0,0.719508912450604
2469,S02,6,130,0.0,1,,0.9441501717449031
2470,S02,6,131,-0.05,0,1.0,0.655786252556529
2471,S02,6,132,-0.5,0,1.0,0.4811703099779061
2472,S02,6,133,-0.15,0,1.0,0.5784887463457202
2473,S02,6,134,0.15,1,1.0,0.5482152086691471
2474,S02,6,135,0.0,1,,1.022789031862852
2475,S02,6,136,-0.3,0,1.0,0.5172376566088983
2476,S02,6,137,0.0,1,,0.9081208603729046
2477,S02,6,138,0.0,0,,0.7087795343115427
2478,S02,6,139,0.3,1,1.0,0.9169950743721216
2479,S02,6,140,0.5,1,1.0,1.0371468693853765
2480,S02,6,141,0.0,1,,0.35515894605422926
2481,S02,6,142,0.05,1,1.0,0.6265636043910116
2482,S02,6,143,0.0,1,,0.705531318746174
2483,S02,6,144,0.05,1,1.0,0.7515693071494387
2484,S02,6,145,-0.15,1,0.0,0.6955127764705165
2485,S02,6,146,0.3,1,1.0,0.4661447230925599
2486,S02,6,147,0.3,1,1.0,1.2088628327703959
2487,S02,6,148,-0.05,0,1.0,0.7460021677551326
2488,S02,6,149,-0.3,0,1.0,0.7837098480220994
2489,S02,6,150,0.05,0,0.0,0.925111762587036
2490,S02,6,151,-0.05,0,1.0,0.5132162898779519
2491,S02,6,152,0.15,1,1.0,0.6757579635995861
2492,S02,6,153,-0.05,0,1.0,0.9939994746802172
2493,S02,6,154,0.3,1,1.0,1.0406523108177252
2494,S02,6,155,-0.3,0,1.0,0.6171650480511582
2495,S02,6,156,0.15,0,0.0,0.5060931600707415
2496,S02,6,157,0.3,1,1.0,0.572581350218989
2497,S02,6,158,-0.5,0,1.0,0.5270881161893289
2498,S02,6,159,-0.3,0,1.0,0.6030889678689896
2499,S02,6,160,-0.05,0,1.0,0.6142132154634198
2500,S02,6,161,-0.3,0,1.0,0.44679266886463115
2501,S02,6,162,0.3,1,1.0,0.49012446166260115
2502,S02,6,163,0.15,1,1.0,0.63222547561491
2503,S02,6,164,0.05,1,1.0,0.9886511832696254
2504,S02,6,165,0.3,1,1.0,0.9502926219809452
2505,S02,6,166,0.0,0,,0.8453436661545619
2506,S02,6,167,0.15,1,1.0,0.5439404837534129
2507,S02,6,168,0.5,1,1.0,0.5041612928349942
2508,S02,6,169,-0.5,0,1.0,0.32396117763866034
2509,S02,6,170,-0.15,0,1.0,1.1541419738991503
2510,S02,6,171,-0.5,0,1.0,0.482322516413007
2511,S02,6,172,0.0,1,,0.9182004991210062
2512,S02,6,173,0.0,1,,1.1160075612441707
2513,S02,6,174,0.3,1,1.0,1.1517095065334773
2514,S02,6,175,-0.3,1,0.0,0.8757287670865904
2515,S02,6,176,0.05,1,1.0,0.7038879930167979
2516,S02,6,177,-0.5,0,1.0,0.6873836689677699
2517,S02,6,178,0.05,0,0.0,1.3280576532728932
2518,S02,6,179,0.5,1,1.0,0.48106367208826406
2519,S02,6,180,0.15,1,1.0,0.48578080309520744
2520,S02,7,1,0.15,1,1.0,0.483520349882932
2521,S02,7,2,-0.5,0,1.0,0.5569797543057703
2522,S02,7,3,-0.15,0,1.0,1.168476754341094
2523,S02,7,4,-0.5,0,1.0,0.6407156451155692
2524,S02,7,5,0.5,1,1.0,0.3763845813379573
2525,S02,7,6,0.0,0,,0.7981375096642405
2526,S02,7,7,-0.15,1,0.0,0.8232303646066761
2527,S02,7,8,-0.05,0,1.0,0.7917010406691565
2528,S02,7,9,0.5,1,1.0,0.7691051480846338
2529,S02,7,10,-0.15,0,1.0,1.0088073812544187
2530,S02,7,11,0.3,1,1.0,0.6192476114583606
2531,S02,7,12,0.15,0,0.0,0.894988559225764
2532,S02,7,13,-0.15,0,1.0,0.6158214892391042
2533,S02,7,14,0.15,1,1.0,0.738965398951775
2534,S02,7,15,0.5,1,1.0,0.5179401925864883
2535,S02,7,16,-0.3,0,1.0,0.5758595035455958
2536,S02,7,17,0.15,1,1.0,0.7481516204371413
2537,S02,7,18,0.15,1,1.0,0.5230772677223747
2538,S02,7,19,0.3,1,1.0,0.8692120180458464
2539,S02,7,20,-0.15,0,1.0,0.6368532654046664
2540,S02,7,21,0.05,1,1.0,1.00479204618265
2541,S02,7,22,0.5,1,1.0,0.4301102825414054
2542,S02,7,23,-0.05,0,1.0,0.6764006980028466
2543,S02,7,24,0.05,0,0.0,0.5556133481146364
2544,S02,7,25,0.05,1,1.0,0.5500930927487253
2545,S02,7,26,-0.05,0,1.0,0.6080066353610006
2546,S02,7,27,0.0,0,,0.6069815718682634
2547,S02,7,28,-0.15,0,1.0,0.5237734497468064
2548,S02,7,29,0.0,0,,0.7925410085251646
2549,S02,7,30,0.0,0,,0.9424816443286178
2550,S02,7,31,-0.15,0,1.0,0.8751528286276851
2551,S02,7,32,-0.5,0,1.0,0.3404304035261493
2552,S02,7,33,0.0,0,,0.7265589262478738
2553,S02,7,34,0.0,0,,0.7059623078305952
2554,S02,7,35,0.05,1,1.0,1.1543677965211439
2555,S02,7,36,0.05,1,1.0,0.7134108287112646
2556,S02,7,37,-0.15,0,1.0,0.7061504989946532
2557,S02,7,38,-0.3,0,1.0,0.43042040922767905
2558,S02,7,39,-0.3,0,1.0,0.5140169564378129
2559,S02,7,40,0.05,1,1.0,0.4975449729472076
2560,S02,7,41,0.5,1,1.0,0.5746530077532048
2561,S02,7,42,-0.5,0,1.0,0.8552762963715703
2562,S02,7,43,0.3,1,1.0,0.5188527454364267
2563,S02,7,44,0.15,1,1.0,0.672583234400628
2564,S02,7,45,0.3,1,1.0,0.5027815607254236
2565,S02,7,46,-0.5,0,1.0,0.46910322334479815
2566,S02,7,47,-0.15,0,1.0,0.7423058352820451
2567,S02,7,48,-0.5,0,1.0,0.9979942353595601
2568,S02,7,49,0.5,1,1.0,0.8403829910345227
2569,S02,7,50,0.5,1,1.0,0.9271091589385455
2570,S02,7,51,0.3,1,1.0,0.8580948791022207
2571,S02,7,52,0.05,1,1.0,0.7123373768920442
2572,S02,7,53,0.5,1,1.0,0.5015735905468763
2573,S02,7,54,0.0,1,,0.628467581540914
2574,S02,7,55,-0.3,0,1.0,0.31824265514647626
2575,S02,7,56,0.0,0,,0.7301474371507539
2576,S02,7,57,0.3,1,1.0,0.9989464086935588
2577,S02,7,58,0.15,1,1.0,1.0990340690050933
2578,S02,7,59,0.3,1,1.0,1.3242189603403585
2579,S02,7,60,0.15,1,1.0,0.7587289439720631
2580,S02,7,61,-0.5,0,1.0,0.39092318039942653
2581,S02,7,62,-0.3,0,1.0,0.9948980233049937
2582,S02,7,63,0.15,0,0.0,0.8430457068322456
2583,S02,7,64,-0.3,0,1.0,1.1645998945902274
2584,S02,7,65,0.05,0,0.0,1.2278385324435293
2585,S02,7,66,-0.15,0,1.0,0.6231461022424618
2586,S02,7,67,-0.15,0,1.0,0.5141567767393295
2587,S02,7,68,-0.15,0,1.0,0.5103946596283947
2588,S02,7,69,-0.3,0,1.0,0.5287286280361888
2589,S02,7,70,0.3,1,1.0,0.5506075913002461
2590,S02,7,71,-0.05,0,1.0,0.6970905499271954
2591,S02,7,72,0.15,1,1.0,0.8780873549984848
2592,S02,7,73,0.0,0,,0.710778085213624
2593,S02,7,74,0.5,1,1.0,0.5678912167596663
2594,S02,7,75,-0.15,0,1.0,0.4597423627073409
2595,S02,7,76,0.05,0,0.0,0.6105530745215163
2596,S02,7,77,-0.3,0,1.0,0.5133998379297711
2597,S02,7,78,0.5,1,1.0,0.342942082243552
2598,S02,7,79,-0.05,0,1.0,0.685367130251721
2599,S02,7,80,0.5,1,1.0,0.35877963683748665
2600,S02,7,81,-0.05,0,1.0,0.671697539712189
2601,S02,7,82,0.05,1,1.0,0.7928909843203789
2602,S02,7,83,0.05,1,1.0,1.180238935550597
2603,S02,7,84,0.3,1,1.0,0.5063514875947396
2604,S02,7,85,0.0,1,,0.8096430348435937
2605,S02,7,86,-0.3,0,1.0,0.5387493285842736
2606,S02,7,87,-0.05,0,1.0,0.48288709060900287
2607,S02,7,88,0.05,1,1.0,1.1851104425005214
2608,S02,7,89,-0.05,0,1.0,0.8036911761242306
2609,S02,7,90,-0.3,0,1.0,0.7509558762796174
2610,S02,7,91,0.3,1,1.0,1.067908408101888
2611,S02,7,92,-0.05,0,1.0,0.6707714748440253
2612,S02,7,93,-0.5,0,1.0,0.38575052852027036
2613,S02,7,94,0.3,1,1.0,0.5043960449960307
2614,S02,7,95,0.05,0,0.0,0.5140090017908707
2615,S02,7,96,0.0,1,,1.1015306425391025
2616,S02,7,97,-0.5,0,1.0,1.01696827416481
2617,S02,7,98,-0.3,0,1.0,0.6729652800508121
2618,S02,7,99,0.15,1,1.0,0.8860049700569185
2619,S02,7,100,-0.05,0,1.0,1.021815953415704
2620,S02,7,101,0.0,1,,1.3229947544738925
2621,S02,7,102,0.3,1,1.0,1.1629972405427764
2622,S02,7,103,0.0,1,,0.45380328876806203
2623,S02,7,104,-0.15,0,1.0,0.5997906098696127
2624,S02,7,105,-0.5,0,1.0,0.5595537381336078
2625,S02,7,106,0.0,1,,0.6345050105462886
2626,S02,7,107,-0.3,0,1.0,0.5978906993429967
2627,S02,7,108,0.5,1,1.0,0.6331465976138241
2628,S02,7,109,0.0,1,,0.4075508848909131
2629,S02,7,110,-0.3,0,1.0,0.7296249349454208
2630,S02,7,111,-0.15,0,1.0,0.9507308526646497
2631,S02,7,112,-0.3,0,1.0,0.6545848745211458
2632,S02,7,113,0.0,0,,0.3937759749895471
2633,S02,7,114,-0.05,0,1.0,0.6853679497151025
